grad_clip,lr_schedule,n_epochs,n_h_layers,n_neurones,patience,valid_loss_Net_D_W,valid_loss_Net_D_W_es,valid_loss_Net_D_gc,valid_loss_Net_D_gc_es
1.0,0.001,30,6,100,10,0.1620037108659744,0.1620037108659744,0.1298455446958542,0.1298455446958542
1.0,0.0001,30,6,100,10,0.3535395860671997,0.3535395860671997,0.3217619061470032,0.3217619061470032
1.0,2e-05,30,6,100,10,0.9448818564414978,0.9448818564414978,0.7669759392738342,0.7669759392738342
1.0,5e-05,30,6,100,10,0.4446677267551422,0.4446677267551422,0.3919272124767303,0.3919272124767303
1.0,1e-06,30,6,100,10,1.567376732826233,1.567376732826233,0.999930202960968,0.999930202960968
1.0,1e-08,30,6,100,10,1.5773921012878418,1.5773921012878418,1.0036693811416626,1.0036693811416626
2.0,0.1,30,6,100,10,0.7515435218811035,0.7515435218811035,1.0005003213882446,1.0005003213882446
2.0,0.01,30,6,100,10,0.0366285443305969,0.0366285443305969,0.0200002435594797,0.0200002435594797
2.0,0.001,30,6,100,10,0.1620037108659744,0.1620037108659744,0.1458260118961334,0.1458260118961334
2.0,0.0001,30,6,100,10,0.3535395860671997,0.3535395860671997,0.3405908644199371,0.3405908644199371
2.0,2e-05,30,6,100,10,0.9448818564414978,0.9448818564414978,0.7938467264175415,0.7938467264175415
2.0,5e-05,30,6,100,10,0.4446677267551422,0.4446677267551422,0.4209709167480469,0.4209709167480469
2.0,1e-06,30,6,100,10,1.567376732826233,1.567376732826233,1.000601887702942,1.000601887702942
2.0,1e-08,30,6,100,10,1.5773921012878418,1.5773921012878418,1.003682255744934,1.003682255744934
4.0,0.1,30,6,100,10,0.7515435218811035,0.7515435218811035,1.0208874940872192,1.0208874940872192
4.0,0.01,30,6,100,10,0.0366285443305969,0.0366285443305969,0.0263740606606006,0.0263740606606006
4.0,0.001,30,6,100,10,0.1620037108659744,0.1620037108659744,0.1454405188560485,0.1454405188560485
4.0,0.0001,30,6,100,10,0.3535395860671997,0.3535395860671997,0.3420447409152984,0.3420447409152984
4.0,2e-05,30,6,100,10,0.9448818564414978,0.9448818564414978,0.7938467264175415,0.7938467264175415
4.0,5e-05,30,6,100,10,0.4446677267551422,0.4446677267551422,0.4226422607898712,0.4226422607898712
4.0,1e-06,30,6,100,10,1.567376732826233,1.567376732826233,1.000601887702942,1.000601887702942
4.0,1e-08,30,6,100,10,1.5773921012878418,1.5773921012878418,1.003682255744934,1.003682255744934
0.5,0.1,30,6,100,15,0.7515435218811035,0.7515435218811035,1.0010344982147217,1.0010344982147217
0.5,0.01,30,6,100,15,0.0366285443305969,0.0366285443305969,0.0285899899899959,0.0285899899899959
0.5,0.001,30,6,100,15,0.1620037108659744,0.1620037108659744,0.14022096991539,0.14022096991539
0.5,0.0001,30,6,100,15,0.3535395860671997,0.3535395860671997,0.3105837404727936,0.3105837404727936
0.5,2e-05,30,6,100,15,0.9448818564414978,0.9448818564414978,0.7481715083122253,0.7481715083122253
0.5,5e-05,30,6,100,15,0.4446677267551422,0.4446677267551422,0.3771806359291076,0.3771806359291076
0.5,1e-06,30,6,100,15,1.567376732826233,1.567376732826233,0.999394416809082,0.999394416809082
0.5,1e-08,30,6,100,15,1.5773921012878418,1.5773921012878418,1.0036627054214478,1.0036627054214478
1.0,0.1,30,6,100,15,0.7515435218811035,0.7515435218811035,1.000938057899475,1.000938057899475
1.0,0.01,30,6,100,15,0.0366285443305969,0.0366285443305969,0.0187915209680795,0.0187915209680795
1.0,0.001,30,6,100,15,0.1620037108659744,0.1620037108659744,0.1298455446958542,0.1298455446958542
1.0,0.0001,30,6,100,15,0.3535395860671997,0.3535395860671997,0.3217619061470032,0.3217619061470032
1.0,2e-05,30,6,100,15,0.9448818564414978,0.9448818564414978,0.7669759392738342,0.7669759392738342
1.0,5e-05,30,6,100,15,0.4446677267551422,0.4446677267551422,0.3919272124767303,0.3919272124767303
1.0,1e-06,30,6,100,15,1.567376732826233,1.567376732826233,0.999930202960968,0.999930202960968
1.0,1e-08,30,6,100,15,1.5773921012878418,1.5773921012878418,1.0036693811416626,1.0036693811416626
2.0,0.1,30,6,100,15,0.7515435218811035,0.7515435218811035,1.0005003213882446,1.0005003213882446
2.0,0.01,30,6,100,15,0.0366285443305969,0.0366285443305969,0.0200002435594797,0.0200002435594797
2.0,0.001,30,6,100,15,0.1620037108659744,0.1620037108659744,0.1458260118961334,0.1458260118961334
2.0,0.0001,30,6,100,15,0.3535395860671997,0.3535395860671997,0.3405908644199371,0.3405908644199371
2.0,2e-05,30,6,100,15,0.9448818564414978,0.9448818564414978,0.7938467264175415,0.7938467264175415
2.0,5e-05,30,6,100,15,0.4446677267551422,0.4446677267551422,0.4209709167480469,0.4209709167480469
2.0,1e-06,30,6,100,15,1.567376732826233,1.567376732826233,1.000601887702942,1.000601887702942
2.0,1e-08,30,6,100,15,1.5773921012878418,1.5773921012878418,1.003682255744934,1.003682255744934
4.0,0.1,30,6,100,15,0.7515435218811035,0.7515435218811035,1.0208874940872192,1.0208874940872192
4.0,0.01,30,6,100,15,0.0366285443305969,0.0366285443305969,0.0263740606606006,0.0263740606606006
4.0,0.001,30,6,100,15,0.1620037108659744,0.1620037108659744,0.1454405188560485,0.1454405188560485
4.0,0.0001,30,6,100,15,0.3535395860671997,0.3535395860671997,0.3420447409152984,0.3420447409152984
4.0,2e-05,30,6,100,15,0.9448818564414978,0.9448818564414978,0.7938467264175415,0.7938467264175415
4.0,5e-05,30,6,100,15,0.4446677267551422,0.4446677267551422,0.4226422607898712,0.4226422607898712
4.0,1e-06,30,6,100,15,1.567376732826233,1.567376732826233,1.000601887702942,1.000601887702942
4.0,1e-08,30,6,100,15,1.5773921012878418,1.5773921012878418,1.003682255744934,1.003682255744934
0.5,0.1,30,6,100,20,0.7515435218811035,0.7515435218811035,1.0010344982147217,1.0010344982147217
0.5,0.01,30,6,100,20,0.0366285443305969,0.0366285443305969,0.0285899899899959,0.0285899899899959
0.5,0.001,30,6,100,20,0.1620037108659744,0.1620037108659744,0.14022096991539,0.14022096991539
0.5,0.0001,30,6,100,20,0.3535395860671997,0.3535395860671997,0.3105837404727936,0.3105837404727936
0.5,2e-05,30,6,100,20,0.9448818564414978,0.9448818564414978,0.7481715083122253,0.7481715083122253
0.5,5e-05,30,6,100,20,0.4446677267551422,0.4446677267551422,0.3771806359291076,0.3771806359291076
0.5,1e-06,30,6,100,20,1.567376732826233,1.567376732826233,0.999394416809082,0.999394416809082
0.5,1e-08,30,6,100,20,1.5773921012878418,1.5773921012878418,1.0036627054214478,1.0036627054214478
1.0,0.1,30,6,100,20,0.7515435218811035,0.7515435218811035,1.000938057899475,1.000938057899475
1.0,0.01,30,6,100,20,0.0366285443305969,0.0366285443305969,0.0187915209680795,0.0187915209680795
1.0,0.001,30,6,100,20,0.1620037108659744,0.1620037108659744,0.1298455446958542,0.1298455446958542
1.0,0.0001,30,6,100,20,0.3535395860671997,0.3535395860671997,0.3217619061470032,0.3217619061470032
1.0,2e-05,30,6,100,20,0.9448818564414978,0.9448818564414978,0.7669759392738342,0.7669759392738342
1.0,5e-05,30,6,100,20,0.4446677267551422,0.4446677267551422,0.3919272124767303,0.3919272124767303
1.0,1e-06,30,6,100,20,1.567376732826233,1.567376732826233,0.999930202960968,0.999930202960968
1.0,1e-08,30,6,100,20,1.5773921012878418,1.5773921012878418,1.0036693811416626,1.0036693811416626
2.0,0.1,30,6,100,20,0.7515435218811035,0.7515435218811035,1.0005003213882446,1.0005003213882446
2.0,0.01,30,6,100,20,0.0366285443305969,0.0366285443305969,0.0200002435594797,0.0200002435594797
2.0,0.001,30,6,100,20,0.1620037108659744,0.1620037108659744,0.1458260118961334,0.1458260118961334
2.0,0.0001,30,6,100,20,0.3535395860671997,0.3535395860671997,0.3405908644199371,0.3405908644199371
2.0,2e-05,30,6,100,20,0.9448818564414978,0.9448818564414978,0.7938467264175415,0.7938467264175415
2.0,5e-05,30,6,100,20,0.4446677267551422,0.4446677267551422,0.4209709167480469,0.4209709167480469
2.0,1e-06,30,6,100,20,1.567376732826233,1.567376732826233,1.000601887702942,1.000601887702942
2.0,1e-08,30,6,100,20,1.5773921012878418,1.5773921012878418,1.003682255744934,1.003682255744934
4.0,0.1,30,6,100,20,0.7515435218811035,0.7515435218811035,1.0208874940872192,1.0208874940872192
4.0,0.01,30,6,100,20,0.0366285443305969,0.0366285443305969,0.0263740606606006,0.0263740606606006
4.0,0.001,30,6,100,20,0.1620037108659744,0.1620037108659744,0.1454405188560485,0.1454405188560485
4.0,0.0001,30,6,100,20,0.3535395860671997,0.3535395860671997,0.3420447409152984,0.3420447409152984
4.0,2e-05,30,6,100,20,0.9448818564414978,0.9448818564414978,0.7938467264175415,0.7938467264175415
4.0,5e-05,30,6,100,20,0.4446677267551422,0.4446677267551422,0.4226422607898712,0.4226422607898712
4.0,1e-06,30,6,100,20,1.567376732826233,1.567376732826233,1.000601887702942,1.000601887702942
4.0,1e-08,30,6,100,20,1.5773921012878418,1.5773921012878418,1.003682255744934,1.003682255744934
0.5,0.1,50,6,100,5,0.5135136842727661,0.5135136842727661,1.000630259513855,1.001192331314087
0.5,0.01,50,6,100,5,0.0267638470977544,0.0366285443305969,0.0160146821290254,0.0285899899899959
0.5,0.001,50,6,100,5,0.1060166135430336,0.1060166135430336,0.0713680684566497,0.0713680684566497
0.5,0.0001,50,6,100,5,0.3162321150302887,0.3162321150302887,0.2402752190828323,0.2402752190828323
0.5,2e-05,50,6,100,5,0.7599791288375854,0.7599791288375854,0.4564328789710998,0.4564328789710998
0.5,5e-05,50,6,100,5,0.3601197600364685,0.3601197600364685,0.3185864090919494,0.3185864090919494
0.5,1e-06,50,6,100,5,1.5607105493545532,1.5607105493545532,0.9976261258125304,0.9976261258125304
0.5,1e-08,50,6,100,5,1.5773329734802246,1.5773329734802246,1.003623366355896,1.003623366355896
1.0,0.1,50,6,100,5,0.5135136842727661,0.5135136842727661,1.000938057899475,1.000938057899475
1.0,0.01,50,6,100,5,0.0267638470977544,0.0366285443305969,0.0144742131233215,0.022905945777893
1.0,0.001,50,6,100,5,0.1060166135430336,0.1060166135430336,0.0689016953110694,0.0689016953110694
1.0,0.0001,50,6,100,5,0.3162321150302887,0.3162321150302887,0.2619570791721344,0.2619570791721344
1.0,2e-05,50,6,100,5,0.7599791288375854,0.7599791288375854,0.5333741307258606,0.5333741307258606
1.0,5e-05,50,6,100,5,0.3601197600364685,0.3601197600364685,0.3303724825382232,0.3303724825382232
1.0,1e-06,50,6,100,5,1.5607105493545532,1.5607105493545532,0.9982303977012634,0.9982303977012634
1.0,1e-08,50,6,100,5,1.5773329734802246,1.5773329734802246,1.0036345720291138,1.0036345720291138
2.0,0.1,50,6,100,5,0.5135136842727661,0.5135136842727661,1.0005003213882446,1.0005003213882446
2.0,0.01,50,6,100,5,0.0267638470977544,0.0366285443305969,0.013200044631958,0.0200002435594797
2.0,0.001,50,6,100,5,0.1060166135430336,0.1060166135430336,0.0724339410662651,0.0778952166438102
2.0,0.0001,50,6,100,5,0.3162321150302887,0.3162321150302887,0.2839422225952148,0.2839422225952148
2.0,2e-05,50,6,100,5,0.7599791288375854,0.7599791288375854,0.6381860375404358,0.6381860375404358
2.0,5e-05,50,6,100,5,0.3601197600364685,0.3601197600364685,0.3499400913715362,0.3499400913715362
2.0,1e-06,50,6,100,5,1.5607105493545532,1.5607105493545532,0.9990718960762024,0.9990718960762024
2.0,1e-08,50,6,100,5,1.5773329734802246,1.5773329734802246,1.0036566257476809,1.0036566257476809
4.0,0.1,50,6,100,5,0.5135136842727661,0.5135136842727661,1.0011131763458252,1.0208874940872192
4.0,0.01,50,6,100,5,0.0267638470977544,0.0366285443305969,0.0132965389639139,0.0350607968866825
4.0,0.001,50,6,100,5,0.1060166135430336,0.1060166135430336,0.0665662065148353,0.0665662065148353
4.0,0.0001,50,6,100,5,0.3162321150302887,0.3162321150302887,0.2854089736938476,0.2854089736938476
4.0,2e-05,50,6,100,5,0.7599791288375854,0.7599791288375854,0.6381860375404358,0.6381860375404358
4.0,5e-05,50,6,100,5,0.3601197600364685,0.3601197600364685,0.3525786399841308,0.3525786399841308
4.0,1e-06,50,6,100,5,1.5607105493545532,1.5607105493545532,0.9990718960762024,0.9990718960762024
4.0,1e-08,50,6,100,5,1.5773329734802246,1.5773329734802246,1.0036566257476809,1.0036566257476809
0.5,0.1,50,6,100,10,0.5135136842727661,0.5135136842727661,1.000630259513855,1.001192331314087
0.5,0.01,50,6,100,10,0.0267638470977544,0.0366285443305969,0.0160146821290254,0.0285899899899959
0.5,0.001,50,6,100,10,0.1060166135430336,0.1060166135430336,0.0713680684566497,0.0713680684566497
0.5,0.0001,50,6,100,10,0.3162321150302887,0.3162321150302887,0.2402752190828323,0.2402752190828323
0.5,2e-05,50,6,100,10,0.7599791288375854,0.7599791288375854,0.4564328789710998,0.4564328789710998
0.5,5e-05,50,6,100,10,0.3601197600364685,0.3601197600364685,0.3185864090919494,0.3185864090919494
0.5,1e-06,50,6,100,10,1.5607105493545532,1.5607105493545532,0.9976261258125304,0.9976261258125304
0.5,1e-08,50,6,100,10,1.5773329734802246,1.5773329734802246,1.003623366355896,1.003623366355896
1.0,0.1,50,6,100,10,0.5135136842727661,0.5135136842727661,1.000938057899475,1.000938057899475
1.0,0.01,50,6,100,10,0.0267638470977544,0.0366285443305969,0.0144742131233215,0.022905945777893
1.0,0.001,50,6,100,10,0.1060166135430336,0.1060166135430336,0.0689016953110694,0.0689016953110694
1.0,0.0001,50,6,100,10,0.3162321150302887,0.3162321150302887,0.2619570791721344,0.2619570791721344
1.0,2e-05,50,6,100,10,0.7599791288375854,0.7599791288375854,0.5333741307258606,0.5333741307258606
1.0,5e-05,50,6,100,10,0.3601197600364685,0.3601197600364685,0.3303724825382232,0.3303724825382232
1.0,1e-06,50,6,100,10,1.5607105493545532,1.5607105493545532,0.9982303977012634,0.9982303977012634
1.0,1e-08,50,6,100,10,1.5773329734802246,1.5773329734802246,1.0036345720291138,1.0036345720291138
2.0,0.1,50,6,100,10,0.5135136842727661,0.5135136842727661,1.0005003213882446,1.0005003213882446
2.0,0.01,50,6,100,10,0.0267638470977544,0.0366285443305969,0.013200044631958,0.0200002435594797
2.0,0.001,50,6,100,10,0.1060166135430336,0.1060166135430336,0.0724339410662651,0.0724339410662651
2.0,0.0001,50,6,100,10,0.3162321150302887,0.3162321150302887,0.2839422225952148,0.2839422225952148
2.0,2e-05,50,6,100,10,0.7599791288375854,0.7599791288375854,0.6381860375404358,0.6381860375404358
2.0,5e-05,50,6,100,10,0.3601197600364685,0.3601197600364685,0.3499400913715362,0.3499400913715362
2.0,1e-06,50,6,100,10,1.5607105493545532,1.5607105493545532,0.9990718960762024,0.9990718960762024
2.0,1e-08,50,6,100,10,1.5773329734802246,1.5773329734802246,1.0036566257476809,1.0036566257476809
4.0,0.1,50,6,100,10,0.5135136842727661,0.5135136842727661,1.0011131763458252,1.0208874940872192
4.0,0.01,50,6,100,10,0.0267638470977544,0.0366285443305969,0.0132965389639139,0.0132965389639139
4.0,0.001,50,6,100,10,0.1060166135430336,0.1060166135430336,0.0665662065148353,0.0665662065148353
4.0,0.0001,50,6,100,10,0.3162321150302887,0.3162321150302887,0.2854089736938476,0.2854089736938476
4.0,2e-05,50,6,100,10,0.7599791288375854,0.7599791288375854,0.6381860375404358,0.6381860375404358
4.0,5e-05,50,6,100,10,0.3601197600364685,0.3601197600364685,0.3525786399841308,0.3525786399841308
4.0,1e-06,50,6,100,10,1.5607105493545532,1.5607105493545532,0.9990718960762024,0.9990718960762024
4.0,1e-08,50,6,100,10,1.5773329734802246,1.5773329734802246,1.0036566257476809,1.0036566257476809
0.5,0.1,50,6,100,15,0.5135136842727661,0.5135136842727661,1.000630259513855,1.0010344982147217
0.5,0.01,50,6,100,15,0.0267638470977544,0.0267638470977544,0.0160146821290254,0.0160146821290254
0.5,0.001,50,6,100,15,0.1060166135430336,0.1060166135430336,0.0713680684566497,0.0713680684566497
0.5,0.0001,50,6,100,15,0.3162321150302887,0.3162321150302887,0.2402752190828323,0.2402752190828323
0.5,2e-05,50,6,100,15,0.7599791288375854,0.7599791288375854,0.4564328789710998,0.4564328789710998
0.5,5e-05,50,6,100,15,0.3601197600364685,0.3601197600364685,0.3185864090919494,0.3185864090919494
0.5,1e-06,50,6,100,15,1.5607105493545532,1.5607105493545532,0.9976261258125304,0.9976261258125304
0.5,1e-08,50,6,100,15,1.5773329734802246,1.5773329734802246,1.003623366355896,1.003623366355896
1.0,0.1,50,6,100,15,0.5135136842727661,0.5135136842727661,1.000938057899475,1.000938057899475
1.0,0.01,50,6,100,15,0.0267638470977544,0.0267638470977544,0.0144742131233215,0.0144742131233215
1.0,0.001,50,6,100,15,0.1060166135430336,0.1060166135430336,0.0689016953110694,0.0689016953110694
1.0,0.0001,50,6,100,15,0.3162321150302887,0.3162321150302887,0.2619570791721344,0.2619570791721344
1.0,2e-05,50,6,100,15,0.7599791288375854,0.7599791288375854,0.5333741307258606,0.5333741307258606
1.0,5e-05,50,6,100,15,0.3601197600364685,0.3601197600364685,0.3303724825382232,0.3303724825382232
1.0,1e-06,50,6,100,15,1.5607105493545532,1.5607105493545532,0.9982303977012634,0.9982303977012634
1.0,1e-08,50,6,100,15,1.5773329734802246,1.5773329734802246,1.0036345720291138,1.0036345720291138
2.0,0.1,50,6,100,15,0.5135136842727661,0.5135136842727661,1.0005003213882446,1.0005003213882446
2.0,0.01,50,6,100,15,0.0267638470977544,0.0267638470977544,0.013200044631958,0.013200044631958
2.0,0.001,50,6,100,15,0.1060166135430336,0.1060166135430336,0.0724339410662651,0.0724339410662651
2.0,0.0001,50,6,100,15,0.3162321150302887,0.3162321150302887,0.2839422225952148,0.2839422225952148
2.0,2e-05,50,6,100,15,0.7599791288375854,0.7599791288375854,0.6381860375404358,0.6381860375404358
2.0,5e-05,50,6,100,15,0.3601197600364685,0.3601197600364685,0.3499400913715362,0.3499400913715362
2.0,1e-06,50,6,100,15,1.5607105493545532,1.5607105493545532,0.9990718960762024,0.9990718960762024
2.0,1e-08,50,6,100,15,1.5773329734802246,1.5773329734802246,1.0036566257476809,1.0036566257476809
4.0,0.1,50,6,100,15,0.5135136842727661,0.5135136842727661,1.0011131763458252,1.0208874940872192
4.0,0.01,50,6,100,15,0.0267638470977544,0.0267638470977544,0.0132965389639139,0.0132965389639139
4.0,0.001,50,6,100,15,0.1060166135430336,0.1060166135430336,0.0665662065148353,0.0665662065148353
4.0,0.0001,50,6,100,15,0.3162321150302887,0.3162321150302887,0.2854089736938476,0.2854089736938476
4.0,2e-05,50,6,100,15,0.7599791288375854,0.7599791288375854,0.6381860375404358,0.6381860375404358
4.0,5e-05,50,6,100,15,0.3601197600364685,0.3601197600364685,0.3525786399841308,0.3525786399841308
4.0,1e-06,50,6,100,15,1.5607105493545532,1.5607105493545532,0.9990718960762024,0.9990718960762024
4.0,1e-08,50,6,100,15,1.5773329734802246,1.5773329734802246,1.0036566257476809,1.0036566257476809
0.5,0.1,50,6,100,20,0.5135136842727661,0.5135136842727661,1.000630259513855,1.0010344982147217
0.5,0.01,50,6,100,20,0.0267638470977544,0.0267638470977544,0.0160146821290254,0.0160146821290254
0.5,0.001,50,6,100,20,0.1060166135430336,0.1060166135430336,0.0713680684566497,0.0713680684566497
0.5,0.0001,50,6,100,20,0.3162321150302887,0.3162321150302887,0.2402752190828323,0.2402752190828323
0.5,2e-05,50,6,100,20,0.7599791288375854,0.7599791288375854,0.4564328789710998,0.4564328789710998
0.5,5e-05,50,6,100,20,0.3601197600364685,0.3601197600364685,0.3185864090919494,0.3185864090919494
0.5,1e-06,50,6,100,20,1.5607105493545532,1.5607105493545532,0.9976261258125304,0.9976261258125304
0.5,1e-08,50,6,100,20,1.5773329734802246,1.5773329734802246,1.003623366355896,1.003623366355896
1.0,0.1,50,6,100,20,0.5135136842727661,0.5135136842727661,1.000938057899475,1.000938057899475
1.0,0.01,50,6,100,20,0.0267638470977544,0.0267638470977544,0.0144742131233215,0.0144742131233215
1.0,0.001,50,6,100,20,0.1060166135430336,0.1060166135430336,0.0689016953110694,0.0689016953110694
1.0,0.0001,50,6,100,20,0.3162321150302887,0.3162321150302887,0.2619570791721344,0.2619570791721344
1.0,2e-05,50,6,100,20,0.7599791288375854,0.7599791288375854,0.5333741307258606,0.5333741307258606
1.0,5e-05,50,6,100,20,0.3601197600364685,0.3601197600364685,0.3303724825382232,0.3303724825382232
1.0,1e-06,50,6,100,20,1.5607105493545532,1.5607105493545532,0.9982303977012634,0.9982303977012634
1.0,1e-08,50,6,100,20,1.5773329734802246,1.5773329734802246,1.0036345720291138,1.0036345720291138
2.0,0.1,50,6,100,20,0.5135136842727661,0.5135136842727661,1.0005003213882446,1.0005003213882446
2.0,0.01,50,6,100,20,0.0267638470977544,0.0267638470977544,0.013200044631958,0.013200044631958
2.0,0.001,50,6,100,20,0.1060166135430336,0.1060166135430336,0.0724339410662651,0.0724339410662651
2.0,0.0001,50,6,100,20,0.3162321150302887,0.3162321150302887,0.2839422225952148,0.2839422225952148
2.0,2e-05,50,6,100,20,0.7599791288375854,0.7599791288375854,0.6381860375404358,0.6381860375404358
2.0,5e-05,50,6,100,20,0.3601197600364685,0.3601197600364685,0.3499400913715362,0.3499400913715362
2.0,1e-06,50,6,100,20,1.5607105493545532,1.5607105493545532,0.9990718960762024,0.9990718960762024
2.0,1e-08,50,6,100,20,1.5773329734802246,1.5773329734802246,1.0036566257476809,1.0036566257476809
4.0,0.1,50,6,100,20,0.5135136842727661,0.5135136842727661,1.0011131763458252,1.0208874940872192
4.0,0.01,50,6,100,20,0.0267638470977544,0.0267638470977544,0.0132965389639139,0.0132965389639139
4.0,0.001,50,6,100,20,0.1060166135430336,0.1060166135430336,0.0665662065148353,0.0665662065148353
4.0,0.0001,50,6,100,20,0.3162321150302887,0.3162321150302887,0.2854089736938476,0.2854089736938476
4.0,2e-05,50,6,100,20,0.7599791288375854,0.7599791288375854,0.6381860375404358,0.6381860375404358
4.0,5e-05,50,6,100,20,0.3601197600364685,0.3601197600364685,0.3525786399841308,0.3525786399841308
4.0,1e-06,50,6,100,20,1.5607105493545532,1.5607105493545532,0.9990718960762024,0.9990718960762024
4.0,1e-08,50,6,100,20,1.5773329734802246,1.5773329734802246,1.0036566257476809,1.0036566257476809
0.5,0.1,100,6,100,5,0.462308406829834,0.4816123247146606,1.0004918575286863,1.001192331314087
0.5,0.01,100,6,100,5,0.0107391169294714,0.0366285443305969,0.0087765827775001,0.0285899899899959
0.5,0.001,100,6,100,5,0.0413707084953784,0.1060166135430336,0.0368761792778968,0.0648749470710754
0.5,0.0001,100,6,100,5,0.2371284961700439,0.2371284961700439,0.1801939904689788,0.1881925165653228
0.5,2e-05,100,6,100,5,0.3792602121829986,0.3792602121829986,0.3380649387836456,0.3380649387836456
0.5,5e-05,100,6,100,5,0.3093172907829284,0.3093172907829284,0.2206593006849289,0.2206593006849289
0.5,1e-06,100,6,100,5,1.5431164503097534,1.5431164503097534,0.9929513931274414,0.9929513931274414
0.5,1e-08,100,6,100,5,1.577184796333313,1.577184796333313,1.0035256147384644,1.0035256147384644
1.0,0.1,100,6,100,5,0.462308406829834,0.4816123247146606,1.000491738319397,1.000938057899475
1.0,0.01,100,6,100,5,0.0107391169294714,0.0366285443305969,0.0077866804786026,0.022905945777893
1.0,0.001,100,6,100,5,0.0413707084953784,0.1060166135430336,0.0297574829310178,0.0689016953110694
1.0,0.0001,100,6,100,5,0.2371284961700439,0.2371284961700439,0.1773553490638733,0.1773553490638733
1.0,2e-05,100,6,100,5,0.3792602121829986,0.3792602121829986,0.3505373001098633,0.3505373001098633
1.0,5e-05,100,6,100,5,0.3093172907829284,0.3093172907829284,0.2417414933443069,0.2417414933443069
1.0,1e-06,100,6,100,5,1.5431164503097534,1.5431164503097534,0.9939894080162048,0.9939894080162048
1.0,1e-08,100,6,100,5,1.577184796333313,1.577184796333313,1.003548264503479,1.003548264503479
2.0,0.1,100,6,100,5,0.462308406829834,0.4816123247146606,1.0005003213882446,1.0005003213882446
2.0,0.01,100,6,100,5,0.0107391169294714,0.0366285443305969,0.013200044631958,0.0200002435594797
2.0,0.001,100,6,100,5,0.0413707084953784,0.1060166135430336,0.0376954935491085,0.0778952166438102
2.0,0.0001,100,6,100,5,0.2371284961700439,0.2371284961700439,0.1897568851709365,0.1897568851709365
2.0,2e-05,100,6,100,5,0.3792602121829986,0.3792602121829986,0.3714818656444549,0.3714818656444549
2.0,5e-05,100,6,100,5,0.3093172907829284,0.3093172907829284,0.281046986579895,0.281046986579895
2.0,1e-06,100,6,100,5,1.5431164503097534,1.5431164503097534,0.9952951073646544,0.9952951073646544
2.0,1e-08,100,6,100,5,1.577184796333313,1.577184796333313,1.003592848777771,1.003592848777771
4.0,0.1,100,6,100,5,0.462308406829834,0.4816123247146606,1.0011131763458252,1.0208874940872192
4.0,0.01,100,6,100,5,0.0107391169294714,0.0366285443305969,0.0132352020591497,0.0350607968866825
4.0,0.001,100,6,100,5,0.0413707084953784,0.1060166135430336,0.0323080234229564,0.0472749769687652
4.0,0.0001,100,6,100,5,0.2371284961700439,0.2371284961700439,0.1905115097761154,0.1905115097761154
4.0,2e-05,100,6,100,5,0.3792602121829986,0.3792602121829986,0.3736510276794433,0.3736510276794433
4.0,5e-05,100,6,100,5,0.3093172907829284,0.3093172907829284,0.2831966280937195,0.2831966280937195
4.0,1e-06,100,6,100,5,1.5431164503097534,1.5431164503097534,0.9952951073646544,0.9952951073646544
4.0,1e-08,100,6,100,5,1.577184796333313,1.577184796333313,1.003592848777771,1.003592848777771
0.5,0.1,100,6,100,10,0.462308406829834,0.4816123247146606,1.0004918575286863,1.001192331314087
0.5,0.01,100,6,100,10,0.0107391169294714,0.0366285443305969,0.0087765827775001,0.0285899899899959
0.5,0.001,100,6,100,10,0.0413707084953784,0.1060166135430336,0.0368761792778968,0.0552306026220321
0.5,0.0001,100,6,100,10,0.2371284961700439,0.2371284961700439,0.1801939904689788,0.1801939904689788
0.5,2e-05,100,6,100,10,0.3792602121829986,0.3792602121829986,0.3380649387836456,0.3380649387836456
0.5,5e-05,100,6,100,10,0.3093172907829284,0.3093172907829284,0.2206593006849289,0.2206593006849289
0.5,1e-06,100,6,100,10,1.5431164503097534,1.5431164503097534,0.9929513931274414,0.9929513931274414
0.5,1e-08,100,6,100,10,1.577184796333313,1.577184796333313,1.0035256147384644,1.0035256147384644
1.0,0.1,100,6,100,10,0.462308406829834,0.4816123247146606,1.000491738319397,1.000938057899475
1.0,0.01,100,6,100,10,0.0107391169294714,0.0366285443305969,0.0077866804786026,0.022905945777893
1.0,0.001,100,6,100,10,0.0413707084953784,0.1060166135430336,0.0297574829310178,0.0689016953110694
1.0,0.0001,100,6,100,10,0.2371284961700439,0.2371284961700439,0.1773553490638733,0.1773553490638733
1.0,2e-05,100,6,100,10,0.3792602121829986,0.3792602121829986,0.3505373001098633,0.3505373001098633
1.0,5e-05,100,6,100,10,0.3093172907829284,0.3093172907829284,0.2417414933443069,0.2417414933443069
1.0,1e-06,100,6,100,10,1.5431164503097534,1.5431164503097534,0.9939894080162048,0.9939894080162048
1.0,1e-08,100,6,100,10,1.577184796333313,1.577184796333313,1.003548264503479,1.003548264503479
2.0,0.1,100,6,100,10,0.462308406829834,0.4816123247146606,1.0005003213882446,1.0005003213882446
2.0,0.01,100,6,100,10,0.0107391169294714,0.0366285443305969,0.013200044631958,0.0200002435594797
2.0,0.001,100,6,100,10,0.0413707084953784,0.1060166135430336,0.0376954935491085,0.0376954935491085
2.0,0.0001,100,6,100,10,0.2371284961700439,0.2371284961700439,0.1897568851709365,0.1897568851709365
